序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
16580,蘇澳,2017/01/23,04:01:00,"1,025.5",14.3,68,西北西,3,0,-
16581,蘇澳,2017/01/23,03:01:00,"1,025.8",14,67,西北西,4.2,0,-
16582,蘇澳,2017/01/23,02:01:00,"1,026",14.5,62,西,3.9,0,-
16583,蘇澳,2017/01/23,01:01:00,"1,026.2",14.6,61,西北西,3.6,0,-
16584,蘇澳,2017/01/23,00:01:00,"1,027.1",12.9,87,西,2.5,1,-
16585,蘇澳,2017/01/22,23:01:00,"1,027.2",14.2,64,西,4.4,0,-
16586,蘇澳,2017/01/22,22:01:00,"1,027.6",14.2,64,西北西,3,0,-
16587,蘇澳,2017/01/22,21:01:00,"1,027.8",14.3,62,西,4.2,0,-
16588,蘇澳,2017/01/22,20:01:00,"1,027.3",14.3,61,西,3.7,0,-
16589,蘇澳,2017/01/22,19:01:00,"1,026.9",14.3,63,北北西,2,0,0
16590,蘇澳,2017/01/22,18:01:00,"1,026.2",14.8,60,北,2.5,0,0
16591,蘇澳,2017/01/22,17:01:00,"1,025.4",14.9,60,東北,4.9,0,0
16592,蘇澳,2017/01/22,16:01:00,"1,024.7",15.2,62,東北東,4.4,0,0
16593,蘇澳,2017/01/22,15:01:00,"1,024.4",15.5,58,北北東,5.1,0,0
16594,蘇澳,2017/01/22,14:01:00,"1,024.8",15.6,57,東北,4.9,0,0
16595,蘇澳,2017/01/22,13:01:00,"1,025",15.8,56,北北東,4.5,0,0
16596,蘇澳,2017/01/22,12:01:00,"1,026.1",15.6,59,北北東,3.5,0,0
16597,蘇澳,2017/01/22,11:01:00,"1,027",15.7,55,北北東,2.9,0,0
16598,蘇澳,2017/01/22,10:01:00,"1,027.2",15.7,58,北,3.7,0,0.1
16599,蘇澳,2017/01/22,09:01:00,"1,027.2",15.2,58,北,3.6,0,0
16600,蘇澳,2017/01/22,08:01:00,"1,026.7",14.9,60,北,4.2,0,0
16601,蘇澳,2017/01/22,07:01:00,"1,026.4",15,58,北,4.6,0,0
16602,蘇澳,2017/01/22,06:01:00,"1,026.3",15.2,59,北,5.7,0,0
16603,蘇澳,2017/01/22,05:01:00,"1,024.9",15.4,63,北,4.2,0,-
16604,蘇澳,2017/01/22,04:01:00,"1,024.5",15.4,69,西,1.4,0,-
16605,蘇澳,2017/01/22,03:01:00,"1,024.4",15.7,67,西北,2,0,-
16606,蘇澳,2017/01/22,02:01:00,"1,024.2",15.8,68,西,1.9,0,-
16607,蘇澳,2017/01/22,01:01:00,"1,024.3",15.6,69,西,3.6,0,-
16608,蘇澳,2017/01/22,00:01:00,"1,026.7",14.4,62,西北西,3.4,0,-
16609,蘇澳,2017/01/21,23:01:00,"1,024.3",15.3,72,西,2,0,-
16610,蘇澳,2017/01/21,22:01:00,"1,024.5",15.4,71,西,2.6,0,-
16611,蘇澳,2017/01/21,21:01:00,"1,024.3",15.4,71,西,2.7,0,-
16612,蘇澳,2017/01/21,20:01:00,"1,024",15.4,71,西,3.1,0,-
16613,蘇澳,2017/01/21,19:01:00,"1,023.6",15.4,72,西,1.6,0,0
16614,蘇澳,2017/01/21,18:01:00,"1,023.1",15.6,68,西北西,2.1,0,0
16615,蘇澳,2017/01/21,17:01:00,"1,022.3",15.9,68,西北,1.2,0,0
16616,蘇澳,2017/01/21,16:01:00,"1,021.8",16.1,65,北北西,1.1,0,0
16617,蘇澳,2017/01/21,15:01:00,"1,021.4",16,66,北,2.5,0,0.2
16618,蘇澳,2017/01/21,14:01:00,"1,021.4",15.9,65,西北西,1.9,0,0.2
16619,蘇澳,2017/01/21,13:01:00,"1,022.2",15.5,65,西北西,3.2,0,0
16620,蘇澳,2017/01/21,12:01:00,"1,023.3",15.7,66,西,3.9,0,0
16621,蘇澳,2017/01/21,11:01:00,"1,024.2",15.5,67,西,3.2,0,0.1
16622,蘇澳,2017/01/21,10:01:00,"1,025.3",14.7,68,西,3.6,0,0
16623,蘇澳,2017/01/21,09:01:00,"1,025.4",13.9,68,西,5.1,0,0
16624,蘇澳,2017/01/21,08:01:00,"1,025.3",13.6,67,西,4.7,0,0
16625,蘇澳,2017/01/21,07:01:00,"1,024.8",13.2,68,西,4.4,0,0
16626,蘇澳,2017/01/21,06:01:00,"1,024.6",13,69,西,4.3,0,0
16627,蘇澳,2017/01/21,05:01:00,"1,024.4",12.8,69,西,4.3,0,-
16628,蘇澳,2017/01/21,04:01:00,"1,024.3",12.7,69,西,4.1,0,-
16629,蘇澳,2017/01/21,03:01:00,"1,024.5",12.3,72,西,5.2,0,-
16630,蘇澳,2017/01/21,02:01:00,"1,024.8",12,74,西,4.9,0,-
16631,蘇澳,2017/01/21,01:01:00,"1,025.3",11.9,75,西,4.5,0,-
16632,蘇澳,2017/01/21,00:01:00,"1,024.3",15.5,68,西,3.3,0,-
16633,蘇澳,2017/01/20,23:01:00,"1,025.5",12.2,71,西,4.5,0,-
16634,蘇澳,2017/01/20,22:01:00,"1,025.7",11.9,75,西,5.3,0,-
16635,蘇澳,2017/01/20,21:01:00,"1,026.1",11.7,75,西北西,3.1,0,-
16636,蘇澳,2017/01/20,20:01:00,"1,025.6",12.5,69,西,2.3,0,-
16637,蘇澳,2017/01/20,19:01:00,"1,025.3",12.5,70,西北西,2.6,0,0
16638,蘇澳,2017/01/20,18:01:00,"1,024.4",13,68,西北,2.2,0,0
16639,蘇澳,2017/01/20,17:01:00,"1,023.8",13,68,北,3.4,0,0
16640,蘇澳,2017/01/20,16:01:00,"1,023.2",12.9,71,北北東,4.6,0,0
16641,蘇澳,2017/01/20,15:01:00,"1,022.5",13,78,北北東,5.1,0,0
16642,蘇澳,2017/01/20,14:01:00,"1,022.4",13.8,77,北,5.7,0,0
16643,蘇澳,2017/01/20,13:01:00,"1,022.6",13.8,81,東北,4.5,0,0
16644,蘇澳,2017/01/20,12:01:00,"1,022.8",14.4,79,東北,5.4,0,0
16645,蘇澳,2017/01/20,11:01:00,"1,023.6",15.1,79,東北,4.2,0,0
16646,蘇澳,2017/01/20,10:01:00,"1,023.7",15.5,79,東北,4.8,0,0
16647,蘇澳,2017/01/20,09:01:00,"1,023.3",15.9,79,東北,2.8,0,0
16648,蘇澳,2017/01/20,08:01:00,"1,022.4",16.2,77,東,3.8,0,0
16649,蘇澳,2017/01/20,07:01:00,"1,021.4",16.4,78,東北,3.8,0,0
16650,蘇澳,2017/01/20,06:01:00,"1,020.6",16.6,79,東北,3.5,0,0
16651,蘇澳,2017/01/20,05:01:00,"1,019.7",17,80,東北,3.4,0,-
16652,蘇澳,2017/01/20,04:01:00,"1,019.2",17.2,84,東北東,5,0,-
16653,蘇澳,2017/01/20,03:01:00,"1,018.6",17.7,82,東北,4.9,0,-
16654,蘇澳,2017/01/20,02:01:00,"1,018.4",18.1,83,東北東,4.6,0,-
16655,蘇澳,2017/01/20,01:01:00,"1,018.5",18.3,83,東北東,3.5,0,-
16656,蘇澳,2017/01/20,00:01:00,"1,025.5",11.9,75,西,3.9,0,-
16657,蘇澳,2017/01/19,23:01:00,"1,018.1",18.3,86,東北,3.4,0,-
16658,蘇澳,2017/01/19,22:01:00,"1,018.1",18.6,84,北北東,3.3,0,-
16659,蘇澳,2017/01/19,21:01:00,"1,017.9",19,83,東北東,3.3,0,-
16660,蘇澳,2017/01/19,20:01:00,"1,017.5",19.4,79,東北,4.6,0,-
16661,蘇澳,2017/01/19,19:01:00,"1,017",19.5,81,東北,3.7,0,0
16662,蘇澳,2017/01/19,18:01:00,"1,016.4",19.7,80,東北,4.1,0,0
16663,蘇澳,2017/01/19,17:01:00,"1,016",19.9,80,東北,2.5,0,0
16664,蘇澳,2017/01/19,16:01:00,"1,015.6",19.8,80,東北,4.6,0,0
16665,蘇澳,2017/01/19,15:01:00,"1,015.1",20.1,80,北北東,2.3,0,0
16666,蘇澳,2017/01/19,14:01:00,"1,015.7",20,78,東北,5.2,0,0
16667,蘇澳,2017/01/19,13:01:00,"1,016.3",20.6,76,東北,2.8,0,0
16668,蘇澳,2017/01/19,12:01:00,"1,017.2",21.3,75,東北,3.9,0,0.9
16669,蘇澳,2017/01/19,11:01:00,"1,017.8",23.2,67,東南,1.9,0,0.6
16670,蘇澳,2017/01/19,10:01:00,"1,018.9",21.5,74,北北東,1.9,0,0.2
16671,蘇澳,2017/01/19,09:01:00,"1,018.8",20.5,80,東北東,3.9,0,0.7
16672,蘇澳,2017/01/19,08:01:00,"1,018.4",18.6,85,西南西,1.7,0,1
16673,蘇澳,2017/01/19,07:01:00,"1,017.9",17.1,89,西,2.5,0,0
16674,蘇澳,2017/01/19,06:01:00,"1,017.4",17.1,90,西南西,2.5,0,0
16675,蘇澳,2017/01/19,05:01:00,"1,017.2",17.2,90,西南西,2.7,0,-
16676,蘇澳,2017/01/19,04:01:00,"1,017",17.4,91,西南西,2.9,0,-
16677,蘇澳,2017/01/19,03:01:00,"1,017.4",18.5,89,西北西,2.8,0,-
16678,蘇澳,2017/01/19,02:01:00,"1,017.4",18.3,92,西南西,0.9,0,-
16679,蘇澳,2017/01/19,01:01:00,"1,017.5",19,90,西南西,0.8,0,-
16680,蘇澳,2017/01/19,00:01:00,"1,018.1",18.5,83,東北東,3.2,0,-
16681,蘇澳,2017/01/18,23:01:00,"1,018",19.4,89,西,1.6,0,-
16682,蘇澳,2017/01/18,22:01:00,"1,018.2",19.7,87,西南,0.9,0,-
16683,蘇澳,2017/01/18,21:01:00,"1,018.4",19.7,89,西北西,1.1,0,-
16684,蘇澳,2017/01/18,20:01:00,"1,018.2",19.7,89,西南西,1.1,0,-
16685,蘇澳,2017/01/18,19:01:00,"1,017.7",20,88,西,0.3,0,0
16686,蘇澳,2017/01/18,18:01:00,"1,017.3",20.5,83,西南西,1.5,0,0
16687,蘇澳,2017/01/18,17:01:00,"1,017.2",21.5,75,北,1.8,0,0
16688,蘇澳,2017/01/18,16:01:00,"1,016.9",22.1,74,北,2.1,0,0
16689,蘇澳,2017/01/18,15:01:00,"1,016.6",22.8,72,東,2.5,0,0.1
16690,蘇澳,2017/01/18,14:01:00,"1,016.6",22.9,69,東南東,3.3,0,0.2
16691,蘇澳,2017/01/18,13:01:00,"1,016.9",22.8,65,東,2.6,0,0.6
16692,蘇澳,2017/01/18,12:01:00,"1,018.3",22.4,64,東,2.9,0,0.8
16693,蘇澳,2017/01/18,11:01:00,"1,019.4",22.8,63,東北東,1.7,0,0.9
16694,蘇澳,2017/01/18,10:01:00,"1,020",22.6,65,東北,1.6,0,1
16695,蘇澳,2017/01/18,09:01:00,"1,020.3",20.6,80,西南,0.7,0,1
16696,蘇澳,2017/01/18,08:01:00,"1,020.1",17.9,86,西南西,2.2,0,0.9
16697,蘇澳,2017/01/18,07:01:00,"1,019.6",16.2,91,西,3.7,0,0
16698,蘇澳,2017/01/18,06:01:00,"1,019.1",16.4,90,西南西,2.8,0,0
16699,蘇澳,2017/01/18,05:01:00,"1,018.7",16.1,92,西南西,2.3,0,-
16700,蘇澳,2017/01/18,04:01:00,"1,018.6",16,93,西南西,3.6,0,-
16701,蘇澳,2017/01/18,03:01:00,"1,018.5",16.3,92,西南西,3.1,0,-
16702,蘇澳,2017/01/18,02:01:00,"1,018.8",16.6,91,西南西,2.5,0,-
16703,蘇澳,2017/01/18,01:01:00,"1,019.2",16.6,92,西,2.3,0,-
16704,蘇澳,2017/01/18,00:01:00,"1,017.8",19.2,90,西南西,1.1,0,-
16705,蘇澳,2017/01/17,23:01:00,"1,019.9",17.1,92,,1.9,0,-
16706,蘇澳,2017/01/17,22:01:00,"1,019.9",17.3,92,,1.5,0,-
16707,蘇澳,2017/01/17,21:01:00,"1,020",17.5,92,,0.5,0,-
16708,蘇澳,2017/01/17,20:01:00,"1,019.9",17.5,90,,1.8,1,-
16709,蘇澳,2017/01/17,19:01:00,"1,019.4",18,91,,1.7,0,0
16710,蘇澳,2017/01/17,18:01:00,"1,018.9",18.3,90,,0.1,0,0
16711,蘇澳,2017/01/17,17:01:00,"1,018.4",18.2,88,,0.5,0,0
16712,蘇澳,2017/01/17,16:01:00,"1,018.2",19,81,,0.9,0,0
16713,蘇澳,2017/01/17,15:01:00,"1,017.8",19.4,79,,1.1,0,0
16714,蘇澳,2017/01/17,14:01:00,"1,018",19.6,78,,2,0,0
16715,蘇澳,2017/01/17,13:01:00,"1,018.2",19.6,77,,2.7,0,0.4
16716,蘇澳,2017/01/17,12:01:00,"1,019.6",19.2,79,,0.1,0,0
16717,蘇澳,2017/01/17,11:01:00,"1,020.9",17.8,83,,1.6,0,0
16718,蘇澳,2017/01/17,10:01:00,"1,021.5",17.1,82,,1.2,0,0
16719,蘇澳,2017/01/17,09:01:00,"1,021.5",16.1,90,,2.5,0,0
16720,蘇澳,2017/01/17,08:01:00,"1,021.3",15.5,93,,1.6,0,0
16721,蘇澳,2017/01/17,07:01:00,"1,020.7",15,92,,2.7,0,0
16722,蘇澳,2017/01/17,06:01:00,"1,020.7",14.7,93,,2.4,0,0
16723,蘇澳,2017/01/17,05:01:00,"1,020",14.6,91,,1.6,0,-
16724,蘇澳,2017/01/17,04:01:00,"1,019.8",14.7,93,,1.5,0,-
16725,蘇澳,2017/01/17,03:01:00,"1,019.6",14.7,91,,2.9,0,-
16726,蘇澳,2017/01/17,02:01:00,"1,020.3",15,88,,3.7,0,-
16727,蘇澳,2017/01/17,01:01:00,"1,020.4",15,87,,4.1,1,-
16728,蘇澳,2017/01/17,00:01:00,"1,019.4",16.8,91,,1.9,0,-
16729,蘇澳,2017/01/16,23:01:00,"1,021",14.5,90,西北西,3.7,2,-
16730,蘇澳,2017/01/16,22:01:00,"1,021.2",14.2,93,西,2.3,2,-
16731,蘇澳,2017/01/16,21:01:00,"1,021.1",14.2,92,西,2.7,1,-
16732,蘇澳,2017/01/16,20:01:00,"1,020.9",14.2,91,西南西,3,0,-
16733,蘇澳,2017/01/16,19:01:00,"1,020.5",13.9,92,西南西,3.2,1,0
16734,蘇澳,2017/01/16,18:01:00,"1,020.1",14,91,西,2.9,0,0
16735,蘇澳,2017/01/16,17:01:00,"1,019.6",14.1,89,西,3.5,0,0
16736,蘇澳,2017/01/16,16:01:00,"1,018.9",14.2,89,西,3.9,1,0
16737,蘇澳,2017/01/16,15:01:00,"1,018.9",14.4,87,西,4.6,0,0
16738,蘇澳,2017/01/16,14:01:00,"1,019",14.6,86,西,3.1,0,0
16739,蘇澳,2017/01/16,13:01:00,"1,019.2",15.2,80,西,3.4,0,0
16740,蘇澳,2017/01/16,12:01:00,"1,020.2",15.2,80,西北西,3.3,0,0
16741,蘇澳,2017/01/16,11:01:00,"1,021.2",14.7,83,西,4.5,0,0
16742,蘇澳,2017/01/16,10:01:00,"1,021.6",14.7,85,西,2,0,0
16743,蘇澳,2017/01/16,09:01:00,"1,021.7",14.1,88,西,4.1,0,0
16744,蘇澳,2017/01/16,08:01:00,"1,021.2",13.8,92,西南西,2.9,2,0
16745,蘇澳,2017/01/16,07:01:00,"1,021",13.6,91,西,3.1,3,0
16746,蘇澳,2017/01/16,06:01:00,"1,020.3",13.6,92,西,1.9,2,0
16747,蘇澳,2017/01/16,05:01:00,"1,019.9",13.6,92,西,2.7,1,-
16748,蘇澳,2017/01/16,04:01:00,"1,019.5",13.7,91,西南西,2.9,1,-
16749,蘇澳,2017/01/16,03:01:00,"1,019.4",13.8,90,西,5.1,1,-
16750,蘇澳,2017/01/16,02:01:00,"1,019.2",13.8,89,西北西,5.5,1,-
16751,蘇澳,2017/01/16,01:01:00,"1,019.4",13.8,88,西北西,5.2,0,-
16752,蘇澳,2017/01/16,00:01:00,"1,020.8",14.6,90,西南西,2.1,1,-
16753,蘇澳,2017/01/15,23:01:00,"1,019.5",14.1,87,西北西,3.9,0,-
16754,蘇澳,2017/01/15,22:01:00,"1,019.8",14.1,85,西北西,4.6,0,-
16755,蘇澳,2017/01/15,21:01:00,"1,020",14.1,85,西,4.2,0,-
16756,蘇澳,2017/01/15,20:01:00,"1,020",13.7,90,西,4.1,1,-
16757,蘇澳,2017/01/15,19:01:00,"1,019.8",13.6,92,西,4,3,0
16758,蘇澳,2017/01/15,18:01:00,"1,019.3",13.6,91,西,3.1,2,0
16759,蘇澳,2017/01/15,17:01:00,"1,019.4",13.6,91,西,1.6,3,0
16760,蘇澳,2017/01/15,16:01:00,"1,018.9",13.6,91,西北西,2.9,4,0
16761,蘇澳,2017/01/15,15:01:00,"1,018.2",13.8,89,西,3.2,1,0
16762,蘇澳,2017/01/15,14:01:00,"1,018.3",14,86,西,4.5,1,0
16763,蘇澳,2017/01/15,13:01:00,"1,019.2",13.9,87,西北西,3.4,2,0
16764,蘇澳,2017/01/15,12:01:00,"1,019.6",14,88,西,4,2,0
16765,蘇澳,2017/01/15,11:01:00,"1,020.4",13.9,86,西北西,5.7,1,0
16766,蘇澳,2017/01/15,10:01:00,"1,021.1",14.4,81,西,3.8,0,0
16767,蘇澳,2017/01/15,09:01:00,"1,021.4",14.2,83,西,3.5,0,0
16768,蘇澳,2017/01/15,08:01:00,"1,021",13.3,87,西北西,5,0,0
16769,蘇澳,2017/01/15,07:01:00,"1,020.6",13.8,82,西,3.9,0,0
16770,蘇澳,2017/01/15,06:01:00,"1,020",13.7,82,西,5,0,0
16771,蘇澳,2017/01/15,05:01:00,"1,019.7",14.3,78,西,4.2,0,-
16772,蘇澳,2017/01/15,04:01:00,"1,020",14,84,西,2.4,0,-
16773,蘇澳,2017/01/15,03:01:00,"1,020",13.7,87,西,5,0,-
16774,蘇澳,2017/01/15,02:01:00,"1,019.8",14.2,84,西,3.4,0,-
16775,蘇澳,2017/01/15,01:01:00,"1,020.1",13.7,89,西,4.1,0,-
16776,蘇澳,2017/01/15,00:01:00,"1,019.4",13.9,87,西北西,3.1,0,-
16777,蘇澳,2017/01/14,23:01:00,"1,019.9",14,87,西,3.8,0,-
16778,蘇澳,2017/01/14,22:01:00,"1,020.2",14,86,西,4,0,-
16779,蘇澳,2017/01/14,21:01:00,"1,020.2",13.9,87,西,3.7,0,-
16780,蘇澳,2017/01/14,20:01:00,"1,019.6",14,85,西,3.6,0,-
16781,蘇澳,2017/01/14,19:01:00,"1,019.3",13.8,87,西,3.9,0,0
16782,蘇澳,2017/01/14,18:01:00,"1,018.7",14.7,78,西,4.7,0,0
16783,蘇澳,2017/01/14,17:01:00,"1,018.1",14.8,77,西,4.3,0,0
16784,蘇澳,2017/01/14,16:01:00,"1,017.6",13.8,87,西,3.7,0,0
16785,蘇澳,2017/01/14,15:01:00,"1,017.3",14.1,81,西北西,3.8,0,0
16786,蘇澳,2017/01/14,14:01:00,"1,017.3",13.8,85,西南西,3.3,0,0
16787,蘇澳,2017/01/14,13:01:00,"1,017.4",13.9,83,西,3.3,0,0
16788,蘇澳,2017/01/14,12:01:00,"1,018.3",13.6,85,西,4.1,0,0
16789,蘇澳,2017/01/14,11:01:00,"1,019.4",13.3,88,西,4.2,2,0
16790,蘇澳,2017/01/14,10:01:00,"1,020",13,90,西南西,5.2,1,0
16791,蘇澳,2017/01/14,09:01:00,"1,020.1",13.2,90,西,1.8,2,0
16792,蘇澳,2017/01/14,08:01:00,"1,019.1",13.4,89,西北西,1.8,1,0
16793,蘇澳,2017/01/14,07:01:00,"1,018.4",13.4,88,西南,1.9,1,0
16794,蘇澳,2017/01/14,06:01:00,"1,017.8",13.5,88,西,1.7,0,0
16795,蘇澳,2017/01/14,05:01:00,"1,017.3",13.8,88,西,1.5,1,-
16796,蘇澳,2017/01/14,04:01:00,"1,016.9",14.3,84,北,4,0,-
16797,蘇澳,2017/01/14,03:01:00,"1,016.7",14.4,85,北,4.3,1,-
16798,蘇澳,2017/01/14,02:01:00,"1,016.5",14.5,89,北,3.5,1,-
16799,蘇澳,2017/01/14,01:01:00,"1,016.4",14.8,90,北,4.2,1,-
16800,蘇澳,2017/01/14,00:01:00,"1,020",13.8,87,西,3.8,0,-
16801,蘇澳,2017/01/13,23:01:00,"1,016.6",15.1,91,西,1.4,3,-
16802,蘇澳,2017/01/13,22:01:00,"1,016.7",15.5,87,北北西,1.6,0,-
16803,蘇澳,2017/01/13,21:01:00,"1,016.1",15.5,90,北北東,3.9,1,-
16804,蘇澳,2017/01/13,20:01:00,"1,015.8",15.6,90,東北,2.9,2,-
16805,蘇澳,2017/01/13,19:01:00,"1,015.5",15.5,90,北北東,3.3,1,0
16806,蘇澳,2017/01/13,18:01:00,"1,015",15.6,88,北北東,3.1,1,0
16807,蘇澳,2017/01/13,17:01:00,"1,014.3",15.8,88,東北東,2.9,1,0
16808,蘇澳,2017/01/13,16:01:00,"1,014",15.9,88,東北,2.7,0,0
16809,蘇澳,2017/01/13,15:01:00,"1,013.5",16.4,85,北,3.1,0,0
16810,蘇澳,2017/01/13,14:01:00,"1,013.1",16.7,82,北,4.3,0,0
16811,蘇澳,2017/01/13,13:01:00,"1,013.5",16.7,82,北北東,3.2,0,0
16812,蘇澳,2017/01/13,12:01:00,"1,014.1",16.9,81,北北東,2.7,0,0
16813,蘇澳,2017/01/13,11:01:00,"1,015",17,80,北北東,4.3,0,0
16814,蘇澳,2017/01/13,10:01:00,"1,015.6",16.9,82,北,4.6,0,0
16815,蘇澳,2017/01/13,09:01:00,"1,015.3",17,82,北北東,4,0,0
16816,蘇澳,2017/01/13,08:01:00,"1,014.5",16.9,83,北北東,2.6,0,0
16817,蘇澳,2017/01/13,07:01:00,"1,013.6",17.1,84,東北,3.8,0,0
16818,蘇澳,2017/01/13,06:01:00,"1,013.4",17,86,東北,2.5,0,0
16819,蘇澳,2017/01/13,05:01:00,"1,012.8",17.1,89,東北,4.6,0,-
16820,蘇澳,2017/01/13,04:01:00,"1,012.2",17.4,89,東北東,4.3,0,-
16821,蘇澳,2017/01/13,03:01:00,"1,012.4",17.6,90,東北,4.1,1,-
16822,蘇澳,2017/01/13,02:01:00,"1,012.2",18.2,89,東,2.7,0,-
16823,蘇澳,2017/01/13,01:01:00,"1,012.3",18.7,88,東北,2,0,-
16824,蘇澳,2017/01/13,00:01:00,"1,016.2",15,91,北北東,3.9,3,-
16825,蘇澳,2017/01/12,23:01:00,"1,012.3",19.3,87,東北,2.4,0,-
16826,蘇澳,2017/01/12,22:01:00,"1,012.6",19.5,86,東北東,5,0,-
16827,蘇澳,2017/01/12,21:01:00,"1,012.2",20.1,87,東北,4.7,0,-
16828,蘇澳,2017/01/12,20:01:00,"1,012.2",20.1,88,東北東,4.8,0,-
16829,蘇澳,2017/01/12,19:01:00,"1,011.9",20.2,88,北,2.2,1,0
16830,蘇澳,2017/01/12,18:01:00,"1,011",21,84,東北,2.4,0,0
16831,蘇澳,2017/01/12,17:01:00,"1,010.9",21.5,79,北,2.1,0,0
16832,蘇澳,2017/01/12,16:01:00,"1,010.6",21.6,77,東,0.3,0,0
16833,蘇澳,2017/01/12,15:01:00,"1,010.4",21.7,78,北北東,1.8,0,0
16834,蘇澳,2017/01/12,14:01:00,"1,010.7",21.6,78,北北東,1.5,0,0
16835,蘇澳,2017/01/12,13:01:00,"1,011.1",21.6,80,東北,2.1,0,0.2
16836,蘇澳,2017/01/12,12:01:00,"1,012.1",21.4,79,北北東,1.9,0,0
16837,蘇澳,2017/01/12,11:01:00,"1,013.4",21.5,78,北北東,2.3,0,0
16838,蘇澳,2017/01/12,10:01:00,"1,014.1",21.6,75,北,3.3,0,0.5
16839,蘇澳,2017/01/12,09:01:00,"1,014.1",22,74,西,1.1,0,0.5
16840,蘇澳,2017/01/12,08:01:00,"1,014.8",19.7,82,西南西,1.4,0,0.2
16841,蘇澳,2017/01/12,07:01:00,"1,014.2",18.3,89,西南西,1.4,0,0
16842,蘇澳,2017/01/12,06:01:00,"1,013.9",18.7,88,西南西,1.5,0,0
16843,蘇澳,2017/01/12,05:01:00,"1,013.7",18.9,86,西南西,1.4,0,-
16844,蘇澳,2017/01/12,04:01:00,"1,013.7",18.6,89,西南西,1.6,0,-
16845,蘇澳,2017/01/12,03:01:00,"1,014.2",18.7,87,西北西,1.1,0,-
16846,蘇澳,2017/01/12,02:01:00,"1,014.7",18.8,87,西南西,1.6,0,-
16847,蘇澳,2017/01/12,01:01:00,"1,014.9",18.7,88,西南,1.5,0,-
16848,蘇澳,2017/01/12,00:01:00,"1,012.3",19.1,86,北,4.1,0,-
16849,蘇澳,2017/01/11,23:01:00,"1,016.1",18.7,86,西南,1.1,0,-
16850,蘇澳,2017/01/11,22:01:00,"1,016.5",18.9,85,西,1.3,0,-
16851,蘇澳,2017/01/11,21:01:00,"1,016.2",18.8,86,西南西,2.2,0,-
16852,蘇澳,2017/01/11,20:01:00,"1,016.3",18.9,85,西南,2.6,0,-
16853,蘇澳,2017/01/11,19:01:00,"1,016",19,87,西南,1,0,0
16854,蘇澳,2017/01/11,18:01:00,"1,015.8",19.3,86,西南,1.1,0,0
16855,蘇澳,2017/01/11,17:01:00,"1,015.3",19.8,83,西南西,0.6,0,0
16856,蘇澳,2017/01/11,16:01:00,"1,014.9",20.8,73,東北,0.9,0,0
16857,蘇澳,2017/01/11,15:01:00,"1,014.5",20.7,72,東,0.6,0,0
16858,蘇澳,2017/01/11,14:01:00,"1,014.9",20.8,74,北,1.2,0,0
16859,蘇澳,2017/01/11,13:01:00,"1,015.7",20,76,北北西,1.8,0,0
16860,蘇澳,2017/01/11,12:01:00,"1,017.2",20.2,76,西北西,2.6,0,0.1
16861,蘇澳,2017/01/11,11:01:00,"1,018.5",19.4,78,西北西,2.7,0,0.1
16862,蘇澳,2017/01/11,10:01:00,"1,019.3",18.2,83,西北西,2.7,3,0
16863,蘇澳,2017/01/11,09:01:00,"1,019.7",18.9,77,西,2.9,0,0
16864,蘇澳,2017/01/11,08:01:00,"1,019.3",18.9,76,西北西,3,0,0
16865,蘇澳,2017/01/11,07:01:00,"1,018.6",17.9,83,西南西,1.9,0,0
16866,蘇澳,2017/01/11,06:01:00,"1,018.4",18.3,78,西,3.5,0,0
16867,蘇澳,2017/01/11,05:01:00,"1,017.7",18.3,77,西北,4.2,0,-
16868,蘇澳,2017/01/11,04:01:00,"1,017.6",18.2,76,西北西,3.2,0,-
16869,蘇澳,2017/01/11,03:01:00,"1,017.7",18.5,74,西北,3.5,0,-
16870,蘇澳,2017/01/11,02:01:00,"1,017.9",18.6,74,西,2,0,-
16871,蘇澳,2017/01/11,01:01:00,"1,018.5",18.8,72,西北西,3.4,0,-
16872,蘇澳,2017/01/11,00:01:00,"1,015.8",18.9,87,西南,2.1,0,-
16873,蘇澳,2017/01/10,23:01:00,"1,019",18.6,71,西北西,3.5,0,-
16874,蘇澳,2017/01/10,22:01:00,"1,019.3",18.6,71,西,2.5,0,-
16875,蘇澳,2017/01/10,21:01:00,"1,019.1",18.6,72,西,2.8,0,-
16876,蘇澳,2017/01/10,20:01:00,"1,018.9",18.2,75,西,2.5,0,-
16877,蘇澳,2017/01/10,19:01:00,"1,018.4",17.6,79,西南西,2,0,0
16878,蘇澳,2017/01/10,18:01:00,"1,017.5",17.7,80,西南,2,0,0
16879,蘇澳,2017/01/10,17:01:00,"1,017.1",18.3,75,西,1.6,0,0
16880,蘇澳,2017/01/10,16:01:00,"1,016.8",18.6,70,西北西,2,0,0
16881,蘇澳,2017/01/10,15:01:00,"1,016.4",18.5,69,西,2.2,0,0
16882,蘇澳,2017/01/10,14:01:00,"1,016.5",18.6,69,西,2.4,0,0
16883,蘇澳,2017/01/10,13:01:00,"1,017.2",18.8,67,西,1.4,0,0
16884,蘇澳,2017/01/10,12:01:00,"1,017.7",19.3,65,西北西,2.4,0,0
16885,蘇澳,2017/01/10,11:01:00,"1,018.7",18.9,65,西,2.9,0,0
16886,蘇澳,2017/01/10,10:01:00,"1,019.5",18.7,66,西,2.9,0,0
